"year","month","day","hour","temperature","precipitation","windspeed"
2009,2,1,16,50,0,6.9
2009,2,1,17,48,0,3.5
2009,2,1,18,48,0,4.6
2009,2,1,19,48,0,4.6
2009,2,1,20,48,0,4.6
2009,2,1,21,48,0,5.8
2009,2,1,22,46.9,0,4.6
2009,2,1,23,48,0,6.9
2009,2,2,0,48,0,4.6
2009,2,2,1,46,0,6.9
2009,2,2,2,44.1,0,3.5
2009,2,2,3,42.1,0,5.8
2009,2,2,4,39.9,0,4.6
2009,2,2,5,41,0,NA
2009,2,2,6,39.9,0,3.5
2009,2,2,7,41,0,NA
2009,2,2,8,43,0,NA
2009,2,2,9,45,0,NA
2009,2,2,10,48.9,0,5.8
2009,2,2,11,48.9,0,NA
2009,2,2,12,52,0,4.6
2009,2,2,13,52,0,NA
2009,2,2,14,52,0,3.5
2009,2,2,15,51.1,0,3.5
2009,2,2,16,46.9,0,5.8
2009,2,2,17,45,0,8.1
2009,2,2,18,42.1,0,8.1
2009,2,2,19,39.9,0,9.2
2009,2,2,20,39,0,8.1
2009,2,2,21,37,0,12.7
2009,2,2,22,36,0,11.5
2009,2,2,23,35.1,0,12.7
2009,2,3,0,33.8666666666667,0,9.6
2009,2,3,1,33.625,0.01,6.35
2009,2,3,2,33.5666666666667,0.01,6.9
2009,2,3,3,33.1,0,8.1
2009,2,3,4,33.45,0,4.6
2009,2,3,5,33.9,0,8.05
2009,2,3,6,33.5666666666667,0,8.83333333333333
2009,2,3,7,33.1,0,12.7
2009,2,3,8,34,0,9.2
2009,2,3,9,33.5666666666667,0.01,10
2009,2,3,10,33.1,0.01,10.4
2009,2,3,11,32,0.02,8.43333333333333
2009,2,3,12,31.6333333333333,0.03,7.7
2009,2,3,13,30.1333333333333,0.04,8.46666666666667
2009,2,3,14,30,0.02,10.4
2009,2,3,15,30,0.04,8.1
2009,2,3,16,28.5666666666667,0.04,9.2
2009,2,3,17,28.32,0.02,8.78
2009,2,3,18,26.7333333333333,0.03,7.66666666666667
2009,2,3,19,26.8,0,4.05
2009,2,3,20,27,0,6.9
2009,2,3,21,26.1,0,8.1
2009,2,3,22,26.1,0,4.6
2009,2,3,23,25,0,6.9
2009,2,4,0,24.1,0,4.6
2009,2,4,1,23,0,8.1
2009,2,4,2,23,0,3.5
2009,2,4,3,21.9,0,6.9
2009,2,4,4,19.9,0,8.1
2009,2,4,5,19,0,6.9
2009,2,4,6,17.1,0,6.9
2009,2,4,7,18,0,4.6
2009,2,4,8,18,0,NA
2009,2,4,9,19,0,6.9
2009,2,4,10,21,0,6.9
2009,2,4,11,25,0,4.6
2009,2,4,12,27,0,6.9
2009,2,4,13,28.9,0,6.9
2009,2,4,14,28.9,0,6.9
2009,2,4,15,28.9,0,13.8
2009,2,4,16,28,0,5.8
2009,2,4,17,27,0,11.5
2009,2,4,18,25,0,15
2009,2,4,19,24.1,0,10.4
2009,2,4,20,21.9,0,10.4
2009,2,4,21,19.9,0,11.5
2009,2,4,22,19,0,10.4
2009,2,4,23,17.1,0,6.9
2009,2,5,0,15.1,0,5.8
2009,2,5,1,14,0,9.2
2009,2,5,2,12.9,0,12.7
2009,2,5,3,12,0,5.8
2009,2,5,4,12,0,6.9
2009,2,5,5,12,0,3.5
2009,2,5,6,12,0,5.8
2009,2,5,7,12.9,0,5.8
2009,2,5,8,14,0,10.4
2009,2,5,9,16,0,10.4
2009,2,5,10,17.1,0,16.1
2009,2,5,11,19,0,15
2009,2,5,12,21,0,17.3
2009,2,5,13,21.9,0,13.8
2009,2,5,14,21.9,0,8.1
2009,2,5,15,21.9,0,12.7
2009,2,5,16,21,0,12.7
2009,2,5,17,19.9,0,12.7
2009,2,5,18,19.9,0,9.2
2009,2,5,19,19,0,8.1
2009,2,5,20,18,0,10.4
2009,2,5,21,17.1,0,5.8
2009,2,5,22,17.1,0,6.9
2009,2,5,23,16,0,6.9
2009,2,6,0,16,0,6.9
2009,2,6,1,15.1,0,10.4
2009,2,6,2,16,0,8.1
2009,2,6,3,16,0,10.4
2009,2,6,4,17.1,0,6.9
2009,2,6,5,18,0,4.6
2009,2,6,6,18,0,4.6
2009,2,6,7,19,0,8.1
2009,2,6,8,19.9,0,4.6
2009,2,6,9,21,0,3.5
2009,2,6,10,23,0,4.6
2009,2,6,11,24.1,0,6.9
2009,2,6,12,26.1,0,4.6
2009,2,6,13,28,0,6.9
2009,2,6,14,28.9,0,4.6
2009,2,6,15,30,0,NA
2009,2,6,16,28.9,0,3.5
2009,2,6,17,30,0,5.8
2009,2,6,18,30,0,5.8
2009,2,6,19,30,0,3.5
2009,2,6,20,30.9,0,6.9
2009,2,6,21,30.9,0,3.5
2009,2,6,22,30.9,0,4.6
2009,2,6,23,30,0,NA
2009,2,7,0,30.9,0,3.5
2009,2,7,1,30,0,4.6
2009,2,7,2,28.9,0,4.6
2009,2,7,3,30,0,NA
2009,2,7,4,28.9,0,NA
2009,2,7,5,28.9,0,3.5
2009,2,7,6,28.9,0,NA
2009,2,7,7,30,0,NA
2009,2,7,8,32,0,NA
2009,2,7,9,37,0,3.5
2009,2,7,10,39.9,0,NA
2009,2,7,11,41,0,5.8
2009,2,7,12,44.1,0,3.5
2009,2,7,13,46,0,6.9
2009,2,7,14,46,0,5.8
2009,2,7,15,46.9,0,3.5
2009,2,7,16,46,0,3.5
2009,2,7,17,44.1,0,3.5
2009,2,7,18,43,0,NA
2009,2,7,19,42.1,0,NA
2009,2,7,20,46,0,6.9
2009,2,7,21,48.9,0,9.2
2009,2,7,22,48.9,0,12.7
2009,2,7,23,48.9,0,11.5
2009,2,8,0,50,0,12.7
2009,2,8,1,48.9,0,9.2
2009,2,8,2,48,0,4.6
2009,2,8,3,48,0,4.6
2009,2,8,4,50,0,6.9
2009,2,8,5,50,0,8.1
2009,2,8,6,53.1,0,10.4
2009,2,8,7,54,0,6.9
2009,2,8,8,55.9,0,9.2
2009,2,8,9,57.9,0,4.6
2009,2,8,10,57,0,10.4
2009,2,8,11,55,0,9.2
2009,2,8,12,53.1,0,17.3
2009,2,8,13,52,0,17.3
2009,2,8,14,50,0,11.5
2009,2,8,15,48,0,12.7
2009,2,8,16,45,0,8.1
2009,2,8,17,44.1,0,13.8
2009,2,8,18,42.1,0,9.2
2009,2,8,19,41,0,15
2009,2,8,20,39.9,0,8.1
2009,2,8,21,39.9,0,8.1
2009,2,8,22,39,0,6.9
2009,2,8,23,37.9,0,6.9
2009,2,9,0,37,0,4.6
2009,2,9,1,37,0,10.4
2009,2,9,2,35.1,0,10.4
2009,2,9,3,35.1,0,9.2
2009,2,9,4,34,0,8.1
2009,2,9,5,34,0,5.8
2009,2,9,6,33.1,0,5.8
2009,2,9,7,34,0,6.9
2009,2,9,8,35.1,0,9.2
2009,2,9,9,37,0,9.2
2009,2,9,10,39,0,6.9
2009,2,9,11,41,0,5.8
2009,2,9,12,42.1,0,8.1
2009,2,9,13,44.1,0,9.2
2009,2,9,14,44.1,0,9.2
2009,2,9,15,45,0,9.2
2009,2,9,16,44.1,0,4.6
2009,2,9,17,44.1,0,3.5
2009,2,9,18,43,0,6.9
2009,2,9,19,43,0,NA
2009,2,9,20,42.1,0,NA
2009,2,9,21,43,0,NA
2009,2,9,22,42.1,0,NA
2009,2,9,23,41,0,NA
2009,2,10,0,41,0,3.5
2009,2,10,1,42.1,0,NA
2009,2,10,2,41,0,5.8
2009,2,10,3,39,0,NA
2009,2,10,4,37,0,3.5
2009,2,10,5,36,0,4.6
2009,2,10,6,37,0,3.5
2009,2,10,7,39.9,0,3.5
2009,2,10,8,39.9,0,4.6
2009,2,10,10,46,0,4.6
2009,2,10,11,45,0,5.8
2009,2,10,12,46.2,0,6.9
2009,2,10,13,48.9,0,9.2
2009,2,10,14,48.55,0,7.5
2009,2,10,15,47.55,0,5.2
2009,2,10,16,46.9,0,NA
2009,2,10,17,43,0,NA
2009,2,10,18,44.1,0,3.5
2009,2,10,19,44.1,0,NA
2009,2,10,20,43,0,3.5
2009,2,10,21,43,0,4.6
2009,2,10,22,43,0,4.6
2009,2,10,23,45,0,NA
2009,2,11,0,45,0,NA
2009,2,11,1,46.9,0,NA
2009,2,11,2,48.9,0,NA
2009,2,11,3,48.9,0,NA
2009,2,11,4,48,0,NA
2009,2,11,5,48,0,NA
2009,2,11,6,48,0,NA
2009,2,11,7,48,0,NA
2009,2,11,8,51.1,0,NA
2009,2,11,9,52,0,NA
2009,2,11,10,57,0,NA
2009,2,11,11,61,0,NA
2009,2,11,12,63,0,NA
2009,2,11,13,64,0,NA
2009,2,11,14,59,0,NA
2009,2,11,15,57.9,0,NA
2009,2,11,16,57,0,NA
2009,2,11,17,53.1,0,NA
2009,2,11,18,52,0,NA
2009,2,11,19,51.1,0,NA
2009,2,11,20,50,0,NA
2009,2,11,21,52,0,NA
2009,2,11,22,54,0,NA
2009,2,11,23,52,0,NA
2009,2,12,0,51.2666666666667,0.13,5.76666666666667
2009,2,12,1,51.1,0,4.6
2009,2,12,2,55.9,0,5.8
2009,2,12,3,55.9,0,9.2
2009,2,12,4,55.9,0,8.1
2009,2,12,5,55.9,0,9.2
2009,2,12,6,54,0,13.8
2009,2,12,7,52,0,19.6
2009,2,12,8,52,0,12.7
2009,2,12,9,52,0,10.4
2009,2,12,10,52,0,19.6
2009,2,12,11,51.1,0,16.1
2009,2,12,12,51.1,0,12.7
2009,2,12,13,51.1,0,11.5
2009,2,12,14,51.1,0,15
2009,2,12,15,50,0,21.9
2009,2,12,16,48.9,0,16.1
2009,2,12,17,48,0,23
2009,2,12,18,46.9,0,13.8
2009,2,12,19,46,0,20.7
2009,2,12,20,45,0,10.4
2009,2,12,21,45,0,10.4
2009,2,12,22,44.1,0,17.3
2009,2,12,23,44.1,0,17.3
2009,2,13,0,44.1,0,17.3
2009,2,13,1,43,0,17.3
2009,2,13,2,43,0,13.8
2009,2,13,3,43,0,13.8
2009,2,13,4,43,0,10.4
2009,2,13,5,43,0,15
2009,2,13,6,42.1,0,11.5
2009,2,13,7,41,0,23
2009,2,13,8,41,0,12.7
2009,2,13,9,39.9,0,11.5
2009,2,13,10,39.9,0,5.8
2009,2,13,11,41,0,17.3
2009,2,13,12,42.1,0,12.7
2009,2,13,13,43,0,13.8
2009,2,13,14,42.1,0,13.8
2009,2,13,15,41,0,17.3
2009,2,13,16,39.9,0,5.8
2009,2,13,17,37.9,0,8.1
2009,2,13,18,37,0,9.2
2009,2,13,19,35.1,0,6.9
2009,2,13,20,34,0,8.1
2009,2,13,21,33.1,0,9.2
2009,2,13,22,32,0,6.9
2009,2,13,23,30.9,0,8.1
2009,2,14,0,30.9,0,6.9
2009,2,14,1,30,0,5.8
2009,2,14,2,28.9,0,3.5
2009,2,14,3,28.9,0,11.5
2009,2,14,4,28,0,5.8
2009,2,14,5,28,0,8.1
2009,2,14,6,28,0,6.9
2009,2,14,7,28.9,0,5.8
2009,2,14,8,30,0,5.8
2009,2,14,9,32,0,11.5
2009,2,14,10,35.1,0,4.6
2009,2,14,11,37,0,8.1
2009,2,14,12,37.9,0,9.2
2009,2,14,13,37.9,0,6.9
2009,2,14,14,39.9,0,3.5
2009,2,14,15,39.9,0,3.5
2009,2,14,16,39.9,0,4.6
2009,2,14,17,39,0,4.6
2009,2,14,18,39.9,0,4.6
2009,2,14,19,39,0,4.6
2009,2,14,20,39,0,4.6
2009,2,14,21,37.9,0,6.9
2009,2,14,22,37,0,10.4
2009,2,14,23,37,0,3.5
2009,2,15,0,35.1,0,8.1
2009,2,15,1,34,0,9.2
2009,2,15,2,33.1,0,8.1
2009,2,15,3,30.9,0,6.9
2009,2,15,4,30,0,6.9
2009,2,15,5,30,0,6.9
2009,2,15,6,28.9,0,9.2
2009,2,15,7,28.9,0,5.8
2009,2,15,8,30,0,15
2009,2,15,9,32,0,5.8
2009,2,15,10,35.1,0,9.2
2009,2,15,11,37,0,5.8
2009,2,15,12,39,0,8.1
2009,2,15,13,42.1,0,6.9
2009,2,15,14,42.1,0,8.1
2009,2,15,15,41,0,3.5
2009,2,15,16,39.9,0,5.8
2009,2,15,17,39,0,8.1
2009,2,15,18,37.9,0,5.8
2009,2,15,19,37,0,6.9
2009,2,15,20,36,0,9.2
2009,2,15,21,34,0,4.6
2009,2,15,22,33.1,0,3.5
2009,2,15,23,32,0,5.8
2009,2,16,0,30,0,NA
2009,2,16,1,30,0,5.8
2009,2,16,2,28.9,0,NA
2009,2,16,3,28.9,0,8.1
2009,2,16,4,28,0,NA
2009,2,16,5,28,0,NA
2009,2,16,6,28,0,4.6
2009,2,16,7,28,0,5.8
2009,2,16,8,28.9,0,10.4
2009,2,16,9,30.9,0,10.4
2009,2,16,10,30.9,0,5.8
2009,2,16,11,35.1,0,6.9
2009,2,16,12,37,0,6.9
2009,2,16,13,37.9,0,3.5
2009,2,16,14,39.9,0,6.9
2009,2,16,15,39.9,0,6.9
2009,2,16,16,37.9,0,6.9
2009,2,16,17,37,0,6.9
2009,2,16,18,36,0,4.6
2009,2,16,19,35.1,0,9.2
2009,2,16,20,34,0,6.9
2009,2,16,21,33.1,0,3.5
2009,2,16,22,32,0,4.6
2009,2,16,23,30.9,0,5.8
2009,2,17,0,30,0,4.6
2009,2,17,1,28.9,0,5.8
2009,2,17,2,28,0,3.5
2009,2,17,3,27,0,3.5
2009,2,17,4,26.1,0,4.6
2009,2,17,5,25,0,5.8
2009,2,17,6,24.1,0,6.9
2009,2,17,7,25,0,5.8
2009,2,17,8,27,0,11.5
2009,2,17,9,28.9,0,NA
2009,2,17,10,33.1,0,9.2
2009,2,17,11,35.1,0,6.9
2009,2,17,12,37.9,0,8.1
2009,2,17,13,37.9,0,8.1
2009,2,17,14,39.9,0,4.6
2009,2,17,15,39,0,NA
2009,2,17,16,39,0,3.5
2009,2,17,17,37.9,0,NA
2009,2,17,18,37,0,5.8
2009,2,17,19,36,0,NA
2009,2,17,20,35.1,0,5.8
2009,2,17,21,35.1,0,3.5
2009,2,17,22,35.1,0,5.8
2009,2,17,23,35.1,0,4.6
2009,2,18,0,34,0,5.8
2009,2,18,1,33.1,0,4.6
2009,2,18,2,33.1,0,5.8
2009,2,18,3,34,0,3.5
2009,2,18,4,33.1,0,NA
2009,2,18,5,33.1,0,NA
2009,2,18,6,33.1,0,5.8
2009,2,18,7,35.1,0,4.6
2009,2,18,8,37.9,0,6.9
2009,2,18,9,39,0,5.8
2009,2,18,10,39,0,9.2
2009,2,18,11,39.9,0,11.5
2009,2,18,12,39.9,0,6.9
2009,2,18,13,35.7333333333333,0.01,9.2
2009,2,18,14,39,0,8.1
2009,2,18,15,36.3333333333333,0.04,8.46666666666667
2009,2,18,16,35.4333333333333,0.08,5.4
2009,2,18,17,36.75,0.04,6.95
2009,2,18,18,39.9,0.03,10.4
2009,2,18,19,42.1,0.04,8.1
2009,2,18,20,43,0.07,6.9
2009,2,18,21,43,0,4.6
2009,2,18,22,43.575,0.01,6.35
2009,2,18,23,44.1,0,3.5
2009,2,19,0,44.35,0,8.1
2009,2,19,1,45,0,3.5
2009,2,19,2,44.35,0,4.65
2009,2,19,3,45,0.01,5.8
2009,2,19,4,44.1,0,10.4
2009,2,19,5,43.8,0,5.8
2009,2,19,6,42.45,0,6.9
2009,2,19,7,43,0,3.5
2009,2,19,8,44.1,0,5.8
2009,2,19,9,46,0,8.1
2009,2,19,10,48.9,0,9.2
2009,2,19,11,48.9,0,11.5
2009,2,19,12,48,0,8.1
2009,2,19,14,46.9,0,6.9
2009,2,19,15,48,0,11.5
2009,2,19,16,41,0,11.5
2009,2,19,17,39,0,6.9
2009,2,19,18,37,0,18.4
2009,2,19,19,33.1,0,13.8
2009,2,19,20,30.9,0,13.8
2009,2,19,21,28.9,0,16.1
2009,2,19,22,28,0,17.3
2009,2,19,23,27,0,13.8
2009,2,20,0,26.1,0,11.5
2009,2,20,1,25,0,10.4
2009,2,20,2,25,0,13.8
2009,2,20,3,24.1,0,18.4
2009,2,20,4,24.1,0,16.1
2009,2,20,5,23,0,12.7
2009,2,20,6,23,0,19.6
2009,2,20,7,23,0,17.3
2009,2,20,8,24.1,0,15
2009,2,20,9,26.1,0,12.7
2009,2,20,10,27,0,10.4
2009,2,20,11,28,0,17.3
2009,2,20,12,28.9,0,11.5
2009,2,20,13,30.9,0,17.3
2009,2,20,14,32,0,13.8
2009,2,20,15,33.1,0,8.1
2009,2,20,16,32,0,11.5
2009,2,20,17,30.9,0,13.8
2009,2,20,18,30.9,0,12.7
2009,2,20,19,30.9,0,17.3
2009,2,20,20,30,0,11.5
2009,2,20,21,30,0,11.5
2009,2,20,22,28.9,0,13.8
2009,2,20,23,28.9,0,9.2
2009,2,21,0,28,0,12.7
2009,2,21,1,28,0,11.5
2009,2,21,2,28,0,9.2
2009,2,21,3,27,0,6.9
2009,2,21,4,27,0,6.9
2009,2,21,5,26.1,0,5.8
2009,2,21,6,26.1,0,9.2
2009,2,21,7,27,0,10.4
2009,2,21,8,28,0,11.5
2009,2,21,9,30.9,0,4.6
2009,2,21,10,33.1,0,11.5
2009,2,21,11,36,0,6.9
2009,2,21,12,37.9,0,10.4
2009,2,21,13,39,0,8.1
2009,2,21,14,41,0,4.6
2009,2,21,15,41,0,NA
2009,2,21,16,39,0,6.9
2009,2,21,17,37.9,0,8.1
2009,2,21,18,39,0,4.6
2009,2,21,19,37.9,0,4.6
2009,2,21,20,37.9,0,NA
2009,2,21,21,36,0,8.1
2009,2,21,22,36,0,9.2
2009,2,21,23,35.1,0,8.1
2009,2,22,0,36,0,12.7
2009,2,22,1,36,0,8.1
2009,2,22,2,37,0,9.2
2009,2,22,3,37.9,0,5.8
2009,2,22,4,39.9,0,9.2
2009,2,22,5,39.9,0,6.9
2009,2,22,6,41,0,5.8
2009,2,22,7,42.1,0,6.9
2009,2,22,8,42.1,0,6.9
2009,2,22,9,43,0,NA
2009,2,22,10,42.625,0,5.475
2009,2,22,11,42.1,0.01,4.6
2009,2,22,12,41,0,4.6
2009,2,22,13,39,0.01,9.2
2009,2,22,14,37.2,0.01,9.2
2009,2,22,15,37,0.01,11.5
2009,2,22,16,36,0.02,8.1
2009,2,22,17,35.35,0.01,9.8
2009,2,22,18,35.8,0,9.8
2009,2,23,3,27,0,11.5
2009,2,23,4,27,0,16.1
2009,2,23,5,27,0,9.2
2009,2,23,6,27,0,11.5
2009,2,23,7,27,0,6.9
2009,2,23,8,28.9,0,10.4
2009,2,23,9,30,0,15
2009,2,23,10,30.9,0,11.5
2009,2,23,11,30.9,0,16.1
2009,2,23,12,32,0,12.7
2009,2,23,13,33.1,0,17.3
2009,2,23,14,33.1,0,17.3
2009,2,23,15,32,0,18.4
2009,2,23,16,30.9,0,12.7
2009,2,23,17,30,0,11.5
2009,2,23,18,28.9,0,15
2009,2,23,19,27,0,21.9
2009,2,23,20,25,0,17.3
2009,2,23,21,25,0,12.7
2009,2,23,22,24.1,0,9.2
2009,2,23,23,24.1,0,13.8
2009,2,24,0,24.1,0,9.2
2009,2,24,1,24.1,0,11.5
2009,2,24,2,24.1,0,10.4
2009,2,24,3,23,0,8.1
2009,2,24,4,23,0,12.7
2009,2,24,5,21.9,0,9.2
2009,2,24,6,21.9,0,10.4
2009,2,24,7,21.9,0,15
2009,2,24,8,24.1,0,11.5
2009,2,24,9,25,0,8.1
2009,2,24,10,28.9,0,10.4
2009,2,24,11,30.9,0,5.8
2009,2,24,12,33.1,0,15
2009,2,24,13,34,0,11.5
2009,2,24,14,35.1,0,13.8
2009,2,24,15,37,0,8.1
2009,2,24,16,35.1,0,8.1
2009,2,24,17,34,0,11.5
2009,2,24,18,33.1,0,9.2
2009,2,24,19,32,0,6.9
2009,2,24,20,30.9,0,4.6
2009,2,24,21,30,0,5.8
2009,2,24,22,28.9,0,6.9
2009,2,24,23,28,0,6.9
2009,2,25,0,27,0,8.1
2009,2,25,1,26.1,0,5.8
2009,2,25,2,26.1,0,5.8
2009,2,25,3,25,0,NA
2009,2,25,4,25,0,3.5
2009,2,25,5,25,0,4.6
2009,2,25,6,25,0,NA
2009,2,25,7,27,0,NA
2009,2,25,8,28.9,0,6.9
2009,2,25,9,32,0,4.6
2009,2,25,10,34,0,3.5
2009,2,25,11,36,0,4.6
2009,2,25,12,37.9,0,5.8
2009,2,25,13,39.9,0,4.6
2009,2,25,14,41,0,NA
2009,2,25,15,42.1,0,NA
2009,2,25,16,39,0,5.8
2009,2,25,17,36,0,6.9
2009,2,25,18,35.1,0,6.9
2009,2,25,19,35.1,0,8.1
2009,2,25,20,35.1,0,3.5
2009,2,25,21,35.1,0,3.5
2009,2,25,22,36,0,10.4
2009,2,25,23,36,0,NA
2009,2,26,0,35.1,0,8.1
2009,2,26,1,35.1,0,6.9
2009,2,26,2,36,0,4.6
2009,2,26,3,36,0,4.6
2009,2,26,4,37.9,0,6.9
2009,2,26,5,37,0,8.1
2009,2,26,6,37,0,4.6
2009,2,26,7,37,0,6.9
2009,2,26,8,39,0,5.8
2009,2,26,9,39.9,0,8.1
2009,2,26,10,39,0,8.1
2009,2,26,11,43,0,4.6
2009,2,26,12,46,0,6.9
2009,2,26,13,48,0,6.9
2009,2,26,14,48,0,4.6
2009,2,26,15,48.9,0,NA
2009,2,26,16,48.9,0,5.8
2009,2,26,17,46.9,0,NA
2009,2,26,18,46,0,NA
2009,2,26,19,43,0,NA
2009,2,26,20,43,0,NA
2009,2,26,21,42.1,0,4.6
2009,2,26,22,42.1,0,3.5
2009,2,26,23,43,0,4.6
2009,2,27,0,44.1,0,8.1
2009,2,27,1,44.1,0,6.9
2009,2,27,2,43,0,6.9
2009,2,27,3,43,0,3.5
2009,2,27,4,43,0,4.6
2009,2,27,5,44.1,0,9.2
2009,2,27,6,45,0,8.1
2009,2,27,7,46.9,0,9.2
2009,2,27,8,48.9,0,8.1
2009,2,27,9,55,0,8.1
2009,2,27,10,57,0,10.4
2009,2,27,11,57.9,0,9.2
2009,2,27,12,57.9,0,10.4
2009,2,27,13,57,0,8.1
2009,2,27,14,55,0,8.1
2009,2,27,15,54,0,11.5
2009,2,27,16,52,0,9.2
2009,2,27,17,51.1,0.02,11.5
2009,2,27,18,51.1,0.01,8.1
2009,2,27,19,50,0.01,6.9
2009,2,27,20,53.1,0,10.4
2009,2,27,21,54,0,6.9
2009,2,27,22,54,0,6.9
2009,2,27,23,54,0,3.5
2009,2,28,0,54,0,4.6
2009,2,28,1,53.1,0,5.8
2009,2,28,2,46,0,8.1
2009,2,28,3,39.9,0,10.4
2009,2,28,4,36,0,9.2
2009,2,28,5,34,0,13.8
2009,2,28,6,33.45,0,10.4
2009,2,28,7,33.5666666666667,0,8.46666666666667
2009,2,28,8,33.8666666666667,0,8.1
2009,2,28,9,35.1,0,11.5
2009,2,28,10,39,0,11.5
2009,2,28,11,39.9,0,10.4
2009,2,28,12,39,0,13.8
2009,2,28,13,39,0,9.2
2009,2,28,14,39,0,15
2009,2,28,15,37,0,12.7
2009,2,28,16,37,0,6.9
2009,2,28,17,35.1,0,9.2
2009,2,28,18,34,0,5.8
2009,2,28,19,33.1,0,6.9
2009,2,28,20,32,0,6.9
2009,2,28,21,32,0,6.9
2009,2,28,22,30.9,0,8.1
2009,2,28,23,32,0,8.1
2009,3,1,0,32,0,5.8
2009,3,1,1,32,0,9.2
2009,3,1,2,33.1,0,10.4
2009,3,1,3,33.1,0,16.1
2009,3,1,4,32,0,20.7
2009,3,1,5,30.1333333333333,0.02,11.1666666666667
2009,3,1,6,30.1333333333333,0,9.23333333333333
2009,3,1,7,30,0,10.4
2009,3,1,8,30.9,0,12.7
2009,3,1,9,30.9,0,8.1
2009,3,1,10,32,0,10.4
2009,3,1,11,33.1,0,5.8
2009,3,1,12,33.1,0,12.7
2009,3,1,13,35.1,0,6.9
2009,3,1,14,35.1,0,9.2
2009,3,1,15,34,0,6.9
2009,3,1,16,35.1,0,4.6
2009,3,1,17,34,0,5.8
2009,3,1,18,34,0,9.2
2009,3,1,19,35.1,0,6.9
2009,3,1,20,33.45,0,13.85
2009,3,1,21,30.1333333333333,0.03,11.5333333333333
2009,3,1,22,28.975,0.04,11.5
2009,3,1,23,28.2666666666667,0.05,10
2009,3,2,0,26.7333333333333,0.05,10
2009,3,2,1,26.1,0.07,8.1
2009,3,2,2,24.8666666666667,0.1,10.3666666666667
2009,3,2,3,23,0.12,16.1
2009,3,2,4,21.4333333333333,0.03,14.9666666666667
2009,3,2,5,21.1666666666667,0.04,13.25
2009,3,2,6,21.15,0.01,10.675
2009,3,2,7,21.1333333333333,0,11.1666666666667
2009,3,2,8,21.375,0.01,8.65
2009,3,2,9,21.1,0.05,13.85
2009,3,2,10,21.375,0.02,15.825
2009,3,2,11,22.1,0,12.7
2009,3,2,12,23.55,0,10.35
2009,3,2,13,24.45,0,10.95
2009,3,2,14,24.5666666666667,0,14.5666666666667
2009,3,2,15,24.45,0,13.25
2009,3,2,16,23.9,0,10.95
2009,3,2,17,23,0,8.06666666666667
2009,3,2,18,21.9,0,5.8
2009,3,2,19,19.9,0,9.2
2009,3,2,20,19,0,12.7
2009,3,2,21,18,0,13.8
2009,3,2,22,17.1,0,10.4
2009,3,2,23,16,0,15
2009,3,3,0,15.1,0,12.7
2009,3,3,1,14,0,10.4
2009,3,3,2,14,0,11.5
2009,3,3,3,12.9,0,13.8
2009,3,3,4,12.9,0,13.8
2009,3,3,5,12,0,6.9
2009,3,3,6,12,0,13.8
2009,3,3,7,12.9,0,13.8
2009,3,3,8,14,0,11.5
2009,3,3,9,16,0,11.5
2009,3,3,10,18,0,11.5
2009,3,3,11,21,0,16.1
2009,3,3,12,23,0,10.4
2009,3,3,13,24.1,0,12.7
2009,3,3,14,25,0,10.4
2009,3,3,15,26.1,0,12.7
2009,3,3,16,26.1,0,9.2
2009,3,3,17,26.1,0,11.5
2009,3,3,18,25,0,13.8
2009,3,3,19,24.1,0,8.1
2009,3,3,20,23,0,12.7
2009,3,3,21,21,0,15
2009,3,3,22,21,0,8.1
2009,3,3,23,19.9,0,6.9
2009,3,4,0,19,0,8.1
2009,3,4,1,18,0,4.6
2009,3,4,2,19,0,5.8
2009,3,4,3,18,0,5.8
2009,3,4,4,18,0,5.8
2009,3,4,5,18,0,10.4
2009,3,4,6,18,0,4.6
2009,3,4,7,19,0,6.9
2009,3,4,8,21,0,8.1
2009,3,4,9,24.1,0,6.9
2009,3,4,10,27,0,8.1
2009,3,4,11,28,0,8.1
2009,3,4,12,30,0,9.2
2009,3,4,13,32,0,5.8
2009,3,4,14,33.1,0,5.8
2009,3,4,15,34,0,10.4
2009,3,4,16,34,0,6.9
2009,3,4,17,32,0,5.8
2009,3,4,18,32,0,3.5
2009,3,4,19,32,0,4.6
2009,3,4,20,32,0,NA
2009,3,4,21,32,0,NA
2009,3,4,22,30.9,0,3.5
2009,3,4,23,30,0,3.5
2009,3,5,0,30,0,NA
2009,3,5,1,30,0,NA
2009,3,5,2,28,0,NA
2009,3,5,3,28,0,NA
2009,3,5,4,28,0,NA
2009,3,5,5,28,0,NA
2009,3,5,6,28,0,4.6
2009,3,5,7,30.9,0,NA
2009,3,5,8,33.1,0,NA
2009,3,5,9,35.1,0,NA
2009,3,5,10,39,0,NA
2009,3,5,11,39.9,0,3.5
2009,3,5,13,42.1,0,6.9
2009,3,5,14,43,0,5.8
2009,3,5,15,42.1,0,5.8
2009,3,5,16,39.9,0,9.2
2009,3,5,17,39,0,9.2
2009,3,5,18,37.9,0,4.6
2009,3,5,19,39,0,6.9
2009,3,5,20,37.9,0,13.8
2009,3,5,21,37.9,0,4.6
2009,3,5,22,37.9,0,9.2
2009,3,5,23,37.9,0,8.1
2009,3,6,0,39,0,5.8
2009,3,6,1,39.9,0.01,6.9
2009,3,6,2,39.9,0,5.8
2009,3,6,3,39.9,0,5.8
2009,3,6,4,41,0,9.2
